Text,Label
"@Bjergsen @Spicalol @peterzhanglol Hey @Bjergsen  just want to say @Spicalol hasnt accepted the 1v1 lee sin mirror match up yet for free chipotle. 

#BestLeeSinLowEloNA #LeeSinInfluencer",2
@Bjergsen @Spicalol @peterzhanglol Tfw bjerg ratio’s Peter too,2
"@Bjergsen This game blockchain will be great 3d ultra hd open world with whitepaper 
@MistNft
 
https://t.co/E8QbQPmAUm https://t.co/VS1PDEJGIr",2
@KingJames @TheTraeYoung @AntDavis23 my son Johannon II is requesting your presence at his 6th birthday party in mid-September. He wants me to let you know the theme is @spacejammovie!!,2
"@kingjames
Not a white guy.
Man beats off-duty Chicago police officer, bites off friend’s nipple in road rage incident: report https://t.co/uISWbkqg81 #FoxNews",2
"@kingjames
Not a white guy.
Lyft driver who assaulted country singer Clare Dunn arrested, charged with misdemeanor assault https://t.co/dwLYPnxhBM #FoxNews",2
"@kingjames
The shooter isn't a white guy.
Good Samaritan shot in Oakland while rushing to aid of robbery victims in broad daylight https://t.co/Lu49Um82Pd #FoxNews",2
"@kingjames
Non-White's are too stupid to learn?
Oregon government thinks so.
Oregon governor signs bill suspending math, reading proficiency requirements for HS graduates https://t.co/ha7mNP3lxu #FoxNews",2
RT @ClareGibGib: @KingJames why wasn't your bed backed against a wall in #SpaceJam ?? Weird,2
@KingJames add Isaiah Thomas!!!,2
"@KingJames 8/10/21
The Joe Biden &amp; Kamala Harris Administration, CA Gov. Gavin Newsom, CalFire &amp; News Media continues to ignore Rain Maker Wildfire Solution offered by a Black African American Inventor, Innovator &amp; Entrepreneur Man.
Rain Maker
https://t.co/rszAXiajYH
RT",2
RT @YonkoDarkseid: @KingJames Ain’t playing no games this upcoming season 😤 #RevengeSeason,2
@KingJames  goated for this alone RIP The Mac https://t.co/ZYCjSv9plN,2
@KingJames Hey check out shirts at RedBubble search JRShadow then view shop also https://t.co/FPYblfOmMB some can be found on Amazon search tee shirts then lee james collection  great gifts  Also the shirts with numbers look at those upside down for hidden message.  thks https://t.co/1RZwfpntbi,2
"@KingJames PF Harry Giles = young,  energetic, physical 
SG Liangelo ball= young, shooter, hungry. Con needs to work on D.
 Pro= cheap",2
"@KingJames @Wale “That’s ask me, am I scared to die I tell’em naturally, but the most high, promised me a life of eternity you know why?” 

YT: https://t.co/AUe1UjxEDI 

SC: https://t.co/hB6yO708RE https://t.co/lFaWgNP4yq",2
"@KingJames you beat me to the punch but I will be the 2nd kid from Akron to drop a cartoon. 💯
#TheBallroom  #ChristinaMediaProductionsLLC streaming on YouTube #educational #HipHop #CartoonNetwork 🔥 https://t.co/LbQ2IGI9f0",2
"@KingJames
#Accountability
#hesagoodboy
https://t.co/RFUAV6KlZI",2
"@michaelreeves Did you preorder you CyberDog unit? 

https://t.co/ID5kqPwbrZ https://t.co/Tu4QMjCdfY",2
"@michaelreeves Microwave corn like uncooked corn? Or leftovers that were already steamed? Cause if its uncooked, and you can do that. I want to try it. Corn is good",2
@michaelreeves A robo dog that shits candies this time may be? https://t.co/wL1FJCxRgV,2
@michaelreeves Make a chair with a hidden chamber that shoots 3D printed dildos up ur ass,2
"@michaelreeves Get a cert on your personal site you idiot.

thx",2
"@michaelreeves
I'll take one owen wilson microwave that instead of making beeping noises it just does the ""wow"" sound before it burns my fucking food.",2
"@michaelreeves @LilyPichu I haven't even watched it yet and honestly im not hating but this might be a funny Michael rant or something in a hilarious 
category an if im going to far I'll stop.",2
"@michaelreeves Guns, DRUG’S, mix, dump into the HOOD.WHY? (CITIZEN’S LOOK)  by  DANIEL GLOSKY Amazon, E-BOOK   THE HIDEOUS PLAN, People Need food and Help, Diabolical, Gov, Needs $$$  and  more  Addicts. 
                               (Defend the Children)",2
"@BernieSanders 

The idea that social justice replaces the individual with the government is total crap.

This policy doesn’t encourage giving out of love but resentment from those who see their hard-earned wealth being taken away. 

I’ll stay with the Christian world view.",2
"@BernieSanders 

Intersectionality EQUALITY and JUSTICE

The so called hallmark of the demo/socialists

Except they don't want either. 

They want to punish (via higher taxes) 

Accomplishments 
Achievements 
Savings 
Success 
Hard work 
Self-sufficiency 
Personal responsibility",2
@BernieSanders The partial Amensty International is sleepy when Amhara &amp; Afar #women &amp; #children killed and abused by #TplfTerroristGroup. #FakeAmnestyReport @amnesty @antonioguterres @hrw @SecBlinken @UNHumanRights,2
"@BernieSanders Amensty the allied force of #TplfTerroristGroup , fabricated report nothing do , except disinforming https://t.co/IOaEbMRsY0 &amp; fueling the ongoing conflict . #FakeAmnestyReport #TplfTerroristGroup #AfarMassacre @amnesty @antonioguterres @hrw @SecBlinken @UNHumanRights",2
@BernieSanders Untrue.,2
"@BernieSanders Okay, so for big business it’s exploded, for small businesses not so much.",2
"RT @_NicoleNonya: @BernieSanders https://t.co/rthC9inGqj 
Goal = make a documentary showing why #M4A is necessary. 
I have a 2nd son born w…",2
"@BernieSanders if i can believe you any more, because will pass the in fracture bill with climate change intact",2
@BernieSanders Please read this entire thread https://t.co/0NtJAlMY40,2
"@BernieSanders @JunaidForUs For Guaranteed victory in next 2022 Assembly Elections,
Follow us at @Llphigh https://t.co/F6H06jBkub",2
@BernieSanders Yes it is time all workers got very good wages so they can live. Live with dignity.,2
"RT @PPathole: @BernieSanders @elonmusk SpaceX has over ~8k employees, The Boring Company has over ~2k employees, &amp; Neuralink still young ha…",2
"RT @JonMunitz: @BernieSanders The fastest way to do this is to ensure that no one lacks wealth.

The easiest way to ensure that everyone ha…",2
RT @goodyweaver: @BernieSanders Any senator can block a bill.  And House progressives have enough votes to block anything they like.  But i…,2
@BernieSanders Parents will give their sons healthy safe height supplements the rest of us not really tall will have to have biomedical assistance as men. https://t.co/4pl202sKkr,2
@BernieSanders We haven't truly passed the point of no return until we stop trying.,2
"@BernieSanders How to capitalize, perhaps this knowledge is not important. https://t.co/70hOLvb1Kt",2
"@BernieSanders Maybe if men know how to talk to women rape would be impossible as a human problem, https://t.co/eAS9sHvqBo",2
"@SenWarren Please don’t give up the fight addressing student loans. My daughter has worked full time since she was 17 &amp; is in the process of doing her dissertation for her doctorate so she can further her work with autistic kids. She owes $125,000 in student loans &amp; it’s crushing her.",2
RT @michael_saylor: @SenWarren We finally have the technology w/ #Bitcoin to empower billions of poor &amp; working class people with property…,2
"@SenWarren @ewarren @SenMarkey
 @RepTomEmmer
 Intersting how this played out, Janet Yellen gets 7 million form @citi who knows how many Senators the banks paid off. What ever happened to ""we the people"" https://t.co/DnoZiRcaqH",2
@SenWarren @SenWhitehouse @SenSanders But you want to cripple crypto.,2
@SenWarren @SenWhitehouse @SenSanders GETTR Allowing you to express your views with 777 characters and/ or 180 seconds of video without restrictions or censorship. Let the world know the truth.,2
"RT @yamlamsal: @SenWarren @SenWhitehouse @SenSanders It’s not just an interview, it’s thousands of people’s dreams, their lives &amp; hopes; a…",2
@SenWarren @SenSanders EV tax credits. We’d to be available at the point of sale. Making EVs affordable must be a priority,2
@SenWarren @SenWhitehouse @SenSanders But they do pay more in taxes than the bottom 50% of the country.,2
"@SenWarren @SRuhle @MSNBC #ENJ/USDT

💹LEVERAGE:(1 - 5x)
📈LONG
🟢ENTRY PRICE=1.57-1.6

💵Target 1=1.68
💵Target 2=1.75
💵Target 3=1.82

🛑STOPLOSS=1.484📊📈

Join the most influential community of traders✅✅✅

 https://t.co/35IhOQVxbi

P.S Users in group limited",2
@SenWarren Posted 2014,2
@SenWarren there is a commercial featuring you making a case to support Newsom playing on https://t.co/MVXgbmGF3R. They play the commercial very often up to three times during a single break. I don't think it's helping Newsom.,2
@seanhannity I guess Brains is a luxury these days. Delta doesn’t care about Stupidity https://t.co/7X808VV6Tl,2
"@seanhannity It's insane how hard these social media platforms are working to silence ppl. Between removing them from the platform, the ridiculous ""fact checks,"" and all the ai bot responses.",2
@seanhannity file:///var/mobile/Library/SMS/Attachments/a8/08/94768DFC-595B-4BE0-A950-BEB195B36D38/IMG_2709.jpg           Read the warning on the box of mask,2
@seanhannity Discourse is now forbidden. The government uses private companies to take your freedoms away and ultimately democracy. Although democracy was probably always mostly an illusion.,3
@seanhannity @SenJohnKennedy Thanks for the warning I be sure not to watch,2
@seanhannity 🤣🤣🤣🤣🤣🤣 @andrewcuomo,2
@seanhannity SHAMEFUL,2
@seanhannity They don't like the truth.  We have all known from the beginning that masks don't work on viruses!,2
@seanhannity Liars are not popular- haw sad 😢,2
@seanhannity It’s FINALLY infrastructure week. Only had to wait for a Democrat to get elected.,2
"@seanhannity Twitter and Facebook are private companies. However, they are also relied on by public for social media communication. If these monopolies unfairly censor information, Congress can pass laws to regulate.",2
"@seanhannity I watched the video &amp; the first impression is that Biden is ignoring the directions to take the sidewalk. However, upon viewing it twice more it became clear that he passes a pallet on the sidewalk &amp; he is being told the sidewalk is blocked so to follow the Secret Service agent.",2
"@seanhannity Ryan Paul is a Medical Doctor, I think his opinion holds a lot more weight and authority than the fake doctors at Utube, Facebook, Twitter, these groups pushing narratives not real science.",2
"@seanhannity If you can question it, it's science.  If you can't question it, it's propaganda. https://t.co/7wlach24hG",2
"@seanhannity PAUL UNHINGED:
Fixed it for you.",2
@seanhannity Only an elite would think a mask could stop a virus. If there is any evidence a mask works than wouldnt flu season be less. Wouldnt numbers go down not up. Say half of us wear masks. How come the numbers go up? The immune system needs to b exposed in order to be immune biology101,2
@seanhannity Smart move! Ban all white supremacists from EVERYTHING,2
@seanhannity Use Rumble…..,2
@seanhannity @kayleighmcenany I like the Trump/DeSantis variant better.,2
"@seanhannity Sorry for your loss … 
https://t.co/kE48zjp9AU",2
RT @NumbrOneBossMan: @seanhannity they could fix this issue if they could allow damage lawsuits every time they do this and are then proven…,2
"@seanhannity how do I really feel about the suspension of Rand Paul? It's only moderately amusing to watch a lie (YouTube) attempt to punish the truth (Rand Paul) All that will accomplish is delaying the inevitable. You see, the truth eats lies for breakfast. https://t.co/tKjfmxMun5",2
@seanhannity Censorship 101,2
@seanhannity Post his video on https://t.co/I4nWzl8VPm,2
"@seanhannity In other words, lying has consequences.",2
@seanhannity He looks like he is sooooo confused.,2
@LeaderMcConnell Then Goes On Twitter To Bitch About The Next One... https://t.co/smIu5JSHzZ,2
"@LeaderMcConnell Oops … elections have consequences, as you have so eloquently said.",2
@LeaderMcConnell Then have the courage to vote against it.,2
@LeaderMcConnell Vote No.,2
RT @JaromeBellVA: @LeaderMcConnell But you signed on to it. 😂,2
